Carrier,Day,DepTime,Dest,Origin,Weather,Delayed
MQ,SUN,1717,LGA,DCA,0,0
MQ,SUN,1937,LGA,DCA,0,1
UA,SUN,846,LGA,IAD,0,0
US,SUN,627,LGA,DCA,0,0
US,SUN,656,LGA,DCA,0,0
US,SUN,758,LGA,DCA,0,0
US,SUN,858,LGA,DCA,0,0
US,SUN,955,LGA,DCA,0,0
US,SUN,1059,LGA,DCA,0,0
US,SUN,1157,LGA,DCA,0,0
US,SUN,1256,LGA,DCA,0,0
US,SUN,1353,LGA,DCA,0,0
US,SUN,1456,LGA,DCA,0,0
US,SUN,1558,LGA,DCA,0,0
US,SUN,1656,LGA,DCA,0,0
US,SUN,1755,LGA,DCA,0,0
US,SUN,1855,LGA,DCA,0,0
US,SUN,1956,LGA,DCA,0,0
US,SUN,2057,LGA,DCA,0,0
RU,SUN,1710,EWR,BWI,0,0
RU,SUN,1028,EWR,BWI,0,0
RU,SUN,654,EWR,BWI,0,0
RU,SUN,1451,EWR,BWI,0,0
CO,SUN,1732,EWR,DCA,0,1
CO,SUN,1253,EWR,DCA,0,0
CO,SUN,728,EWR,DCA,0,0
CO,SUN,1857,EWR,DCA,0,0
DH,SUN,832,EWR,IAD,0,0
DH,SUN,1705,EWR,IAD,0,0
DH,SUN,1237,EWR,IAD,0,0
DH,SUN,2300,EWR,IAD,0,1
DH,SUN,627,EWR,IAD,0,0
DH,SUN,1427,EWR,IAD,0,0
RU,SUN,2051,EWR,IAD,0,1
RU,SUN,1258,EWR,IAD,0,0
RU,SUN,645,EWR,DCA,0,0
RU,SUN,1530,EWR,DCA,0,0
RU,SUN,656,EWR,IAD,0,0
RU,SUN,1659,EWR,IAD,0,0
RU,SUN,1455,EWR,IAD,0,0
RU,SUN,1628,EWR,DCA,0,0
RU,SUN,1355,EWR,DCA,0,0
RU,SUN,855,EWR,DCA,0,0
RU,SUN,2052,EWR,DCA,0,0
OH,MON,1500,JFK,BWI,0,0
DH,MON,1637,JFK,DCA,0,0
DH,MON,1300,LGA,IAD,0,0
DH,MON,1455,LGA,IAD,0,0
DH,MON,1725,LGA,IAD,0,0
DH,MON,2143,LGA,IAD,0,0
DH,MON,635,LGA,IAD,0,0
DH,MON,1033,LGA,IAD,0,0
DH,MON,835,JFK,IAD,0,0
DH,MON,1351,JFK,IAD,0,1
DH,MON,1446,JFK,IAD,0,0
DH,MON,1643,JFK,IAD,0,0
DH,MON,1706,JFK,IAD,0,0
DH,MON,2118,JFK,IAD,0,0
DH,MON,1632,JFK,IAD,0,0
DL,MON,1514,JFK,DCA,0,1
DL,MON,629,LGA,DCA,0,0
DL,MON,729,LGA,DCA,0,0
DL,MON,839,LGA,DCA,0,0
DL,MON,929,LGA,DCA,0,0
DL,MON,1029,LGA,DCA,0,0
DL,MON,1129,LGA,DCA,0,0
DL,MON,1227,LGA,DCA,0,0
DL,MON,1329,LGA,DCA,0,0
DL,MON,1430,LGA,DCA,0,0
DL,MON,1531,LGA,DCA,0,0
DL,MON,1717,LGA,DCA,0,1
DL,MON,1731,LGA,DCA,0,0
DL,MON,1831,LGA,DCA,0,0
DL,MON,1930,LGA,DCA,0,0
DL,MON,2029,LGA,DCA,0,0
MQ,MON,1522,JFK,DCA,0,0
MQ,MON,548,JFK,DCA,0,0
MQ,MON,1823,JFK,DCA,0,0
MQ,MON,653,LGA,DCA,0,0
MQ,MON,759,LGA,DCA,0,0
MQ,MON,850,LGA,DCA,0,0
MQ,MON,1057,LGA,DCA,0,0
MQ,MON,1255,LGA,DCA,0,0
MQ,MON,1350,LGA,DCA,0,0
MQ,MON,1458,LGA,DCA,0,0
MQ,MON,1551,LGA,DCA,0,0
MQ,MON,2004,LGA,DCA,0,1
UA,MON,844,LGA,IAD,0,0
US,MON,626,LGA,DCA,0,0
US,MON,658,LGA,DCA,0,0
US,MON,758,LGA,DCA,0,0
US,MON,859,LGA,DCA,0,0
US,MON,957,LGA,DCA,0,0
US,MON,1055,LGA,DCA,0,0
US,MON,1156,LGA,DCA,0,0
US,MON,1258,LGA,DCA,0,0
US,MON,1357,LGA,DCA,0,0
US,MON,1456,LGA,DCA,0,0
US,MON,1554,LGA,DCA,0,0
US,MON,1657,LGA,DCA,0,0
US,MON,1758,LGA,DCA,0,0
US,MON,1858,LGA,DCA,0,0
US,MON,1957,LGA,DCA,0,0
US,MON,2057,LGA,DCA,0,0
RU,MON,1453,EWR,BWI,0,0
RU,MON,1027,EWR,BWI,0,0
RU,MON,1723,EWR,BWI,0,1
RU,MON,655,EWR,BWI,0,0
CO,MON,1856,EWR,DCA,0,0
CO,MON,1723,EWR,DCA,0,0
CO,MON,1250,EWR,DCA,0,0
CO,MON,729,EWR,DCA,0,0
DH,MON,835,EWR,IAD,0,0
DH,MON,1700,EWR,IAD,0,0
DH,MON,1236,EWR,IAD,0,0
DH,MON,2113,EWR,IAD,0,0
DH,MON,625,EWR,IAD,0,0
DH,MON,1426,EWR,IAD,0,0
RU,MON,1624,EWR,DCA,0,0
RU,MON,2052,EWR,DCA,0,0
RU,MON,1357,EWR,DCA,0,0
RU,MON,1650,EWR,IAD,0,0
RU,MON,638,EWR,DCA,0,0
RU,MON,1855,EWR,IAD,0,0
RU,MON,859,EWR,DCA,0,0
RU,MON,1255,EWR,IAD,0,0
RU,MON,1555,EWR,DCA,0,1
RU,MON,1456,EWR,IAD,0,0
RU,MON,708,EWR,IAD,0,1
OH,TUE,1455,JFK,BWI,0,0
DH,TUE,1239,LGA,IAD,0,0
DH,TUE,1448,LGA,IAD,0,0
DH,TUE,1714,LGA,IAD,0,0
DH,TUE,2220,LGA,IAD,0,1
DH,TUE,702,LGA,IAD,0,1
DH,TUE,1032,LGA,IAD,0,0
DH,TUE,836,JFK,IAD,0,0
DH,TUE,1237,JFK,IAD,0,0
DH,TUE,1504,JFK,IAD,0,0
DH,TUE,1639,JFK,IAD,0,0
DH,TUE,1710,JFK,IAD,0,0
DH,TUE,2118,JFK,IAD,0,0
DH,TUE,1603,JFK,IAD,0,0
DL,TUE,1456,JFK,DCA,0,0
DL,TUE,630,LGA,DCA,0,0
DL,TUE,730,LGA,DCA,0,0
DL,TUE,831,LGA,DCA,0,0
DL,TUE,931,LGA,DCA,0,0
DL,TUE,1031,LGA,DCA,0,0
DL,TUE,1131,LGA,DCA,0,0
DL,TUE,1230,LGA,DCA,0,0
DL,TUE,1332,LGA,DCA,0,0
DL,TUE,1431,LGA,DCA,0,0
DL,TUE,1530,LGA,DCA,0,0
DL,TUE,1632,LGA,DCA,0,1
DL,TUE,1730,LGA,DCA,0,0
DL,TUE,1828,LGA,DCA,0,0
DL,TUE,1928,LGA,DCA,0,0
DL,TUE,2032,LGA,DCA,0,0
MQ,TUE,1525,JFK,DCA,0,0
MQ,TUE,555,JFK,DCA,0,0
MQ,TUE,1830,JFK,DCA,0,0
MQ,TUE,652,LGA,DCA,0,0
MQ,TUE,753,LGA,DCA,0,0
MQ,TUE,857,LGA,DCA,0,0
MQ,TUE,1050,LGA,DCA,0,0
MQ,TUE,1252,LGA,DCA,0,0
MQ,TUE,1349,LGA,DCA,0,0
MQ,TUE,1452,LGA,DCA,0,0
MQ,TUE,1556,LGA,DCA,0,0
MQ,TUE,1653,LGA,DCA,0,0
MQ,TUE,1853,LGA,DCA,0,0
UA,TUE,846,LGA,IAD,0,0
US,TUE,627,LGA,DCA,0,0
US,TUE,659,LGA,DCA,0,0
US,TUE,759,LGA,DCA,0,0
US,TUE,855,LGA,DCA,0,0
US,TUE,956,LGA,DCA,0,0
US,TUE,1056,LGA,DCA,0,0
US,TUE,1155,LGA,DCA,0,0
US,TUE,1255,LGA,DCA,0,0
US,TUE,1357,LGA,DCA,0,0
US,TUE,1456,LGA,DCA,0,0
US,TUE,1558,LGA,DCA,0,0
US,TUE,1658,LGA,DCA,0,0
US,TUE,1803,LGA,DCA,0,0
US,TUE,1859,LGA,DCA,0,0
US,TUE,1956,LGA,DCA,0,0
US,TUE,2058,LGA,DCA,0,0
RU,TUE,658,EWR,BWI,0,0
RU,TUE,1452,EWR,BWI,0,0
RU,TUE,1726,EWR,BWI,0,1
RU,TUE,1028,EWR,BWI,0,0
CO,TUE,1727,EWR,DCA,0,1
CO,TUE,1858,EWR,DCA,0,0
CO,TUE,1256,EWR,DCA,0,0
CO,TUE,728,EWR,DCA,0,0
DH,TUE,859,EWR,IAD,0,0
DH,TUE,1702,EWR,IAD,0,1
DH,TUE,1235,EWR,IAD,0,0
DH,TUE,2145,EWR,IAD,0,0
DH,TUE,627,EWR,IAD,0,0
DH,TUE,1424,EWR,IAD,0,0
RU,TUE,643,EWR,DCA,0,0
RU,TUE,1455,EWR,IAD,0,1
RU,TUE,2054,EWR,DCA,0,0
RU,TUE,1648,EWR,DCA,0,1
RU,TUE,1857,EWR,IAD,0,0
RU,TUE,1520,EWR,DCA,0,1
RU,TUE,659,EWR,IAD,0,0
RU,TUE,1356,EWR,DCA,0,0
RU,TUE,1654,EWR,IAD,0,0
RU,TUE,1251,EWR,IAD,0,0
RU,TUE,858,EWR,DCA,0,0
OH,WED,1540,JFK,BWI,0,1
DH,WED,1641,JFK,DCA,0,0
DH,WED,1324,LGA,IAD,0,1
DH,WED,1540,LGA,IAD,0,1
DH,WED,1715,LGA,IAD,0,0
DH,WED,2114,LGA,IAD,0,0
DH,WED,642,LGA,IAD,0,0
DH,WED,1034,LGA,IAD,0,0
DH,WED,830,JFK,IAD,0,0
DH,WED,1237,JFK,IAD,0,0
DH,WED,1455,JFK,IAD,0,0
DH,WED,1642,JFK,IAD,0,0
DH,WED,1707,JFK,IAD,0,0
DH,WED,2116,JFK,IAD,0,0
DH,WED,1607,JFK,IAD,0,0
DL,WED,1458,JFK,DCA,0,0
DL,WED,629,LGA,DCA,0,0
DL,WED,729,LGA,DCA,0,0
DL,WED,831,LGA,DCA,0,0
DL,WED,928,LGA,DCA,0,0
DL,WED,1030,LGA,DCA,0,0
DL,WED,1129,LGA,DCA,0,0
DL,WED,1231,LGA,DCA,0,0
DL,WED,1331,LGA,DCA,0,0
DL,WED,1429,LGA,DCA,0,1
DL,WED,1530,LGA,DCA,0,0
DL,WED,1633,LGA,DCA,0,1
DL,WED,1731,LGA,DCA,0,1
DL,WED,1831,LGA,DCA,0,0
DL,WED,1928,LGA,DCA,0,0
DL,WED,2033,LGA,DCA,0,0
MQ,WED,1517,JFK,DCA,0,0
MQ,WED,553,JFK,DCA,0,0
MQ,WED,1823,JFK,DCA,0,0
MQ,WED,730,LGA,DCA,0,0
MQ,WED,758,LGA,DCA,0,0
MQ,WED,852,LGA,DCA,0,0
MQ,WED,1056,LGA,DCA,0,0
MQ,WED,1255,LGA,DCA,0,0
MQ,WED,1359,LGA,DCA,0,0
MQ,WED,1459,LGA,DCA,0,0
MQ,WED,1559,LGA,DCA,0,0
MQ,WED,1652,LGA,DCA,0,0
MQ,WED,1854,LGA,DCA,0,0
UA,WED,847,LGA,IAD,0,0
US,WED,625,LGA,DCA,0,0
US,WED,654,LGA,DCA,0,0
US,WED,754,LGA,DCA,0,0
US,WED,857,LGA,DCA,0,0
US,WED,955,LGA,DCA,0,0
US,WED,1055,LGA,DCA,0,0
US,WED,1153,LGA,DCA,0,0
US,WED,1255,LGA,DCA,0,0
US,WED,1355,LGA,DCA,0,0
US,WED,1456,LGA,DCA,0,0
US,WED,1559,LGA,DCA,0,0
US,WED,1658,LGA,DCA,0,0
US,WED,1759,LGA,DCA,0,0
US,WED,1900,LGA,DCA,0,0
US,WED,2011,LGA,DCA,0,0
US,WED,2139,LGA,DCA,0,1
RU,WED,658,EWR,BWI,0,0
RU,WED,1030,EWR,BWI,0,0
RU,WED,1450,EWR,BWI,0,0
RU,WED,1803,EWR,BWI,0,1
CO,WED,1258,EWR,DCA,0,0
CO,WED,729,EWR,DCA,0,0
CO,WED,1855,EWR,DCA,0,0
CO,WED,1721,EWR,DCA,0,1
DH,WED,831,EWR,IAD,0,0
DH,WED,1706,EWR,IAD,0,0
DH,WED,1249,EWR,IAD,0,0
DH,WED,2116,EWR,IAD,0,0
DH,WED,624,EWR,IAD,0,0
DH,WED,1425,EWR,IAD,0,0
RU,WED,1356,EWR,DCA,0,0
RU,WED,1522,EWR,DCA,0,0
RU,WED,1627,EWR,DCA,0,0
RU,WED,1307,EWR,IAD,0,0
RU,WED,641,EWR,DCA,0,0
RU,WED,1451,EWR,IAD,0,0
RU,WED,1656,EWR,IAD,0,0
RU,WED,655,EWR,IAD,0,0
RU,WED,1850,EWR,IAD,0,0
RU,WED,2052,EWR,DCA,0,0
RU,WED,854,EWR,DCA,0,0
OH,THUR,1622,JFK,BWI,0,1
DH,THUR,1640,JFK,DCA,0,0
DH,THUR,1239,LGA,IAD,0,1
DH,THUR,1715,LGA,IAD,0,0
DH,THUR,109,LGA,IAD,0,1
DH,THUR,634,LGA,IAD,0,0
DH,THUR,1048,LGA,IAD,0,0
DH,THUR,832,JFK,IAD,0,0
DH,THUR,1236,JFK,IAD,0,0
DH,THUR,1458,JFK,IAD,0,0
DH,THUR,1642,JFK,IAD,0,0
DH,THUR,1706,JFK,IAD,0,0
DH,THUR,2120,JFK,IAD,0,0
DH,THUR,1609,JFK,IAD,0,0
DL,THUR,1456,JFK,DCA,0,0
DL,THUR,627,LGA,DCA,0,0
DL,THUR,726,LGA,DCA,0,0
DL,THUR,828,LGA,DCA,0,0
DL,THUR,928,LGA,DCA,0,0
DL,THUR,1029,LGA,DCA,0,0
DL,THUR,1128,LGA,DCA,0,0
DL,THUR,1229,LGA,DCA,0,0
DL,THUR,1428,LGA,DCA,0,0
DL,THUR,1529,LGA,DCA,0,0
DL,THUR,1631,LGA,DCA,0,0
DL,THUR,1732,LGA,DCA,0,0
DL,THUR,1829,LGA,DCA,0,0
DL,THUR,1929,LGA,DCA,0,0
DL,THUR,2028,LGA,DCA,0,0
MQ,THUR,1530,JFK,DCA,0,1
MQ,THUR,553,JFK,DCA,0,0
MQ,THUR,1827,JFK,DCA,0,0
MQ,THUR,655,LGA,DCA,0,0
MQ,THUR,755,LGA,DCA,0,0
MQ,THUR,850,LGA,DCA,0,0
MQ,THUR,1047,LGA,DCA,0,0
MQ,THUR,1253,LGA,DCA,0,1
MQ,THUR,1358,LGA,DCA,0,0
MQ,THUR,1655,LGA,DCA,0,0
MQ,THUR,1858,LGA,DCA,0,0
UA,THUR,853,LGA,IAD,0,0
US,THUR,626,LGA,DCA,0,0
US,THUR,656,LGA,DCA,0,0
US,THUR,757,LGA,DCA,0,0
US,THUR,855,LGA,DCA,0,0
US,THUR,956,LGA,DCA,0,0
US,THUR,1057,LGA,DCA,0,0
US,THUR,1157,LGA,DCA,0,0
US,THUR,1259,LGA,DCA,0,1
US,THUR,1355,LGA,DCA,0,0
US,THUR,1502,LGA,DCA,0,0
US,THUR,1659,LGA,DCA,0,0
US,THUR,1759,LGA,DCA,0,0
US,THUR,1859,LGA,DCA,0,0
US,THUR,1958,LGA,DCA,0,0
US,THUR,2055,LGA,DCA,0,0
RU,THUR,1449,EWR,BWI,0,1
RU,THUR,1032,EWR,BWI,0,0
RU,THUR,1726,EWR,BWI,0,0
RU,THUR,654,EWR,BWI,0,0
CO,THUR,1731,EWR,DCA,0,0
CO,THUR,1254,EWR,DCA,0,0
CO,THUR,728,EWR,DCA,0,0
CO,THUR,1849,EWR,DCA,0,1
DH,THUR,833,EWR,IAD,0,0
DH,THUR,1820,EWR,IAD,0,1
DH,THUR,1235,EWR,IAD,0,0
DH,THUR,2239,EWR,IAD,0,1
DH,THUR,626,EWR,IAD,0,0
DH,THUR,1427,EWR,IAD,0,0
RU,THUR,2054,EWR,DCA,0,0
RU,THUR,1629,EWR,DCA,0,0
RU,THUR,700,EWR,IAD,0,0
RU,THUR,641,EWR,DCA,0,0
RU,THUR,1451,EWR,IAD,0,0
RU,THUR,1851,EWR,IAD,0,0
RU,THUR,1252,EWR,IAD,0,0
RU,THUR,1528,EWR,DCA,0,1
RU,THUR,1657,EWR,IAD,0,0
RU,THUR,901,EWR,DCA,0,0
RU,THUR,1356,EWR,DCA,0,0
OH,FRI,1455,JFK,BWI,0,0
DH,FRI,1633,JFK,DCA,0,0
DH,FRI,1240,LGA,IAD,0,0
DH,FRI,1711,LGA,IAD,0,0
DH,FRI,2119,LGA,IAD,0,0
DH,FRI,832,JFK,IAD,0,0
DH,FRI,1305,JFK,IAD,0,0
DH,FRI,1644,JFK,IAD,0,0
DH,FRI,1715,JFK,IAD,0,1
DH,FRI,2125,JFK,IAD,0,0
DH,FRI,1751,JFK,IAD,0,0
DL,FRI,1511,JFK,DCA,0,1
DL,FRI,730,LGA,DCA,0,0
DL,FRI,829,LGA,DCA,0,0
DL,FRI,1028,LGA,DCA,0,0
DL,FRI,1230,LGA,DCA,0,0
DL,FRI,1428,LGA,DCA,0,0
DL,FRI,1630,LGA,DCA,0,0
DL,FRI,1829,LGA,DCA,0,0
DL,FRI,2031,LGA,DCA,0,0
MQ,FRI,1525,JFK,DCA,0,0
MQ,FRI,550,JFK,DCA,0,0
MQ,FRI,1812,JFK,DCA,0,0
MQ,FRI,931,LGA,DCA,0,1
MQ,FRI,1319,LGA,DCA,0,0
UA,FRI,849,LGA,IAD,0,0
US,FRI,657,LGA,DCA,0,0
US,FRI,919,LGA,DCA,0,0
US,FRI,1058,LGA,DCA,0,0
US,FRI,1259,LGA,DCA,0,0
US,FRI,1457,LGA,DCA,0,0
US,FRI,1656,LGA,DCA,0,0
US,FRI,1854,LGA,DCA,0,0
RU,FRI,1453,EWR,BWI,0,0
RU,FRI,1715,EWR,BWI,0,0
RU,FRI,654,EWR,BWI,0,1
RU,FRI,1029,EWR,BWI,0,0
CO,FRI,1252,EWR,DCA,0,0
DH,FRI,824,EWR,IAD,0,0
DH,FRI,1658,EWR,IAD,0,0
DH,FRI,1240,EWR,IAD,0,0
DH,FRI,2118,EWR,IAD,0,0
RU,FRI,929,EWR,DCA,0,0
RU,FRI,1456,EWR,IAD,0,0
RU,FRI,1556,EWR,DCA,0,0
RU,FRI,659,EWR,IAD,0,1
RU,FRI,640,EWR,DCA,0,0
RU,FRI,1358,EWR,DCA,0,0
RU,FRI,1658,EWR,IAD,0,0
RU,FRI,1728,EWR,DCA,0,0
OH,SAT,1455,JFK,BWI,0,0
DH,SAT,1656,JFK,DCA,0,0
DH,SAT,1251,LGA,IAD,0,0
DH,SAT,1455,LGA,IAD,0,0
DH,SAT,1900,LGA,IAD,0,1
DH,SAT,2244,LGA,IAD,0,1
DH,SAT,901,JFK,IAD,0,0
DH,SAT,1326,JFK,IAD,0,1
DH,SAT,1452,JFK,IAD,0,0
DH,SAT,1641,JFK,IAD,0,0
DH,SAT,1715,JFK,IAD,0,1
DH,SAT,2122,JFK,IAD,1,1
DH,SAT,1600,JFK,IAD,0,0
DL,SAT,1535,JFK,DCA,0,1
DL,SAT,826,LGA,DCA,0,0
DL,SAT,1026,LGA,DCA,0,0
DL,SAT,1128,LGA,DCA,0,0
DL,SAT,1229,LGA,DCA,0,0
DL,SAT,1330,LGA,DCA,0,0
DL,SAT,1429,LGA,DCA,0,0
DL,SAT,1530,LGA,DCA,0,0
DL,SAT,1633,LGA,DCA,0,0
DL,SAT,1729,LGA,DCA,0,0
DL,SAT,1829,LGA,DCA,0,0
DL,SAT,1930,LGA,DCA,0,0
DL,SAT,2031,LGA,DCA,0,0
MQ,SAT,1604,JFK,DCA,0,1
MQ,SAT,917,JFK,DCA,0,0
MQ,SAT,1852,JFK,DCA,0,0
MQ,SAT,1255,LGA,DCA,0,0
MQ,SAT,1528,LGA,DCA,0,1
MQ,SAT,1659,LGA,DCA,0,0
MQ,SAT,1859,LGA,DCA,0,0
UA,SAT,845,LGA,IAD,0,0
US,SAT,859,LGA,DCA,0,0
US,SAT,954,LGA,DCA,0,0
US,SAT,1053,LGA,DCA,0,0
US,SAT,1156,LGA,DCA,0,0
US,SAT,1254,LGA,DCA,0,0
US,SAT,1356,LGA,DCA,0,0
US,SAT,1455,LGA,DCA,0,0
US,SAT,1600,LGA,DCA,0,0
US,SAT,1655,LGA,DCA,0,0
US,SAT,1754,LGA,DCA,0,0
US,SAT,1855,LGA,DCA,0,0
US,SAT,1953,LGA,DCA,0,0
US,SAT,2057,LGA,DCA,0,1
RU,SAT,1456,EWR,BWI,0,0
RU,SAT,1137,EWR,BWI,0,1
RU,SAT,1729,EWR,BWI,0,0
RU,SAT,1313,EWR,BWI,0,0
CO,SAT,1620,EWR,DCA,0,0
CO,SAT,1251,EWR,DCA,0,0
CO,SAT,1856,EWR,DCA,0,0
DH,SAT,830,EWR,IAD,0,0
DH,SAT,1720,EWR,IAD,0,0
DH,SAT,1238,EWR,IAD,0,0
DH,SAT,2120,EWR,IAD,0,1
DH,SAT,1521,EWR,IAD,0,1
RU,SAT,2244,EWR,DCA,0,1
RU,SAT,926,EWR,DCA,0,0
RU,SAT,840,EWR,IAD,0,0
RU,SAT,1859,EWR,IAD,0,1
RU,SAT,1456,EWR,IAD,0,0
RU,SAT,1655,EWR,IAD,0,0
RU,SAT,1356,EWR,DCA,0,0
RU,SAT,1736,EWR,DCA,0,0
OH,SUN,1500,JFK,BWI,0,0
DH,SUN,1243,LGA,IAD,0,0
DH,SUN,1612,LGA,IAD,0,1
DH,SUN,1947,LGA,IAD,0,1
DH,SUN,2150,LGA,IAD,0,1
DH,SUN,1001,LGA,IAD,0,1
DH,SUN,1035,LGA,IAD,0,1
DH,SUN,839,JFK,IAD,0,0
DH,SUN,1235,JFK,IAD,0,0
DH,SUN,1459,JFK,IAD,0,1
DH,SUN,1759,JFK,IAD,0,1
DH,SUN,1829,JFK,IAD,0,1
DH,SUN,2120,JFK,IAD,0,0
DH,SUN,1635,JFK,IAD,0,0
DL,SUN,1509,JFK,DCA,1,1
DL,SUN,741,LGA,DCA,1,1
DL,SUN,929,LGA,DCA,0,0
DL,SUN,1033,LGA,DCA,0,0
DL,SUN,1129,LGA,DCA,0,0
DL,SUN,1229,LGA,DCA,0,0
DL,SUN,1328,LGA,DCA,0,0
DL,SUN,1433,LGA,DCA,0,1
DL,SUN,1540,LGA,DCA,1,1
DL,SUN,1634,LGA,DCA,0,0
DL,SUN,1730,LGA,DCA,0,0
DL,SUN,1931,LGA,DCA,0,0
DL,SUN,2031,LGA,DCA,0,0
MQ,SUN,1619,JFK,DCA,1,1
MQ,SUN,1956,JFK,DCA,1,1
MQ,SUN,1017,LGA,DCA,1,1
MQ,SUN,920,LGA,DCA,1,1
MQ,SUN,1607,LGA,DCA,1,1
MQ,SUN,2010,LGA,DCA,1,1
UA,SUN,929,LGA,IAD,1,1
US,SUN,646,LGA,DCA,0,1
US,SUN,729,LGA,DCA,0,1
US,SUN,801,LGA,DCA,0,0
US,SUN,925,LGA,DCA,1,1
US,SUN,956,LGA,DCA,0,0
US,SUN,1100,LGA,DCA,0,1
US,SUN,1358,LGA,DCA,0,0
US,SUN,1559,LGA,DCA,0,0
US,SUN,1703,LGA,DCA,0,0
US,SUN,1756,LGA,DCA,0,0
US,SUN,1900,LGA,DCA,0,0
US,SUN,1955,LGA,DCA,0,0
US,SUN,2118,LGA,DCA,0,1
RU,SUN,1737,EWR,BWI,0,1
RU,SUN,1504,EWR,BWI,0,0
CO,SUN,750,EWR,DCA,1,1
CO,SUN,1922,EWR,DCA,0,1
CO,SUN,1254,EWR,DCA,0,0
DH,SUN,840,EWR,IAD,0,0
DH,SUN,1501,EWR,IAD,0,1
DH,SUN,2150,EWR,IAD,0,1
DH,SUN,632,EWR,IAD,0,0
DH,SUN,1457,EWR,IAD,1,1
RU,SUN,1500,EWR,IAD,0,1
RU,SUN,2055,EWR,DCA,0,0
RU,SUN,856,EWR,DCA,0,0
RU,SUN,1939,EWR,IAD,0,1
RU,SUN,1258,EWR,IAD,0,0
RU,SUN,1754,EWR,IAD,0,1
RU,SUN,1358,EWR,DCA,0,0
RU,SUN,1755,EWR,DCA,1,1
OH,MON,1515,JFK,BWI,0,0
DH,MON,1941,JFK,DCA,0,1
DH,MON,1409,LGA,IAD,1,1
DH,MON,1520,LGA,IAD,1,1
DH,MON,1735,LGA,IAD,1,1
DH,MON,845,LGA,IAD,1,1
DH,MON,1031,LGA,IAD,0,0
DH,MON,837,JFK,IAD,0,1
DH,MON,1342,JFK,IAD,0,1
DH,MON,1512,JFK,IAD,1,1
DH,MON,1915,JFK,IAD,1,1
DH,MON,2155,JFK,IAD,1,1
DL,MON,1505,JFK,DCA,0,1
DL,MON,731,LGA,DCA,0,0
DL,MON,842,LGA,DCA,0,1
DL,MON,1032,LGA,DCA,0,0
DL,MON,1231,LGA,DCA,0,0
DL,MON,1430,LGA,DCA,0,0
DL,MON,1750,LGA,DCA,0,1
DL,MON,1927,LGA,DCA,0,1
DL,MON,2030,LGA,DCA,0,1
MQ,MON,1551,JFK,DCA,0,1
MQ,MON,1915,JFK,DCA,1,1
MQ,MON,700,LGA,DCA,0,1
MQ,MON,810,LGA,DCA,0,0
MQ,MON,1612,LGA,DCA,1,1
MQ,MON,1459,LGA,DCA,0,0
MQ,MON,1855,LGA,DCA,1,1
UA,MON,1026,LGA,IAD,1,1
US,MON,625,LGA,DCA,0,0
US,MON,657,LGA,DCA,0,0
US,MON,757,LGA,DCA,0,0
US,MON,858,LGA,DCA,0,0
US,MON,956,LGA,DCA,0,0
US,MON,1057,LGA,DCA,0,0
US,MON,1156,LGA,DCA,0,0
US,MON,1300,LGA,DCA,0,0
US,MON,1357,LGA,DCA,0,0
US,MON,1457,LGA,DCA,0,0
US,MON,1559,LGA,DCA,0,0
US,MON,1657,LGA,DCA,0,0
RU,MON,657,EWR,BWI,0,1
CO,MON,1813,EWR,DCA,1,1
CO,MON,1257,EWR,DCA,0,1
DH,MON,840,EWR,IAD,0,1
DH,MON,1824,EWR,IAD,1,1
DH,MON,1348,EWR,IAD,0,1
DH,MON,2150,EWR,IAD,0,1
DH,MON,1444,EWR,IAD,1,1
RU,MON,1456,EWR,IAD,0,1
RU,MON,711,EWR,IAD,1,1
RU,MON,641,EWR,DCA,0,0
OH,TUE,1500,JFK,BWI,0,0
DH,TUE,1631,JFK,DCA,0,0
DH,TUE,1238,LGA,IAD,0,0
DH,TUE,1552,LGA,IAD,0,1
DH,TUE,1744,LGA,IAD,0,0
DH,TUE,2151,LGA,IAD,0,1
DH,TUE,640,LGA,IAD,0,0
DH,TUE,1038,LGA,IAD,0,0
DH,TUE,912,JFK,IAD,0,1
DH,TUE,1331,JFK,IAD,0,1
DH,TUE,1451,JFK,IAD,0,0
DH,TUE,1642,JFK,IAD,0,0
DH,TUE,1832,JFK,IAD,0,1
DH,TUE,2118,JFK,IAD,0,0
DH,TUE,1610,JFK,IAD,0,0
DL,TUE,1451,JFK,DCA,0,0
DL,TUE,729,LGA,DCA,0,0
DL,TUE,931,LGA,DCA,0,0
DL,TUE,1130,LGA,DCA,0,0
DL,TUE,1329,LGA,DCA,0,0
DL,TUE,1529,LGA,DCA,0,0
DL,TUE,1729,LGA,DCA,0,0
DL,TUE,1830,LGA,DCA,0,0
DL,TUE,2030,LGA,DCA,0,1
MQ,TUE,1529,JFK,DCA,0,0
MQ,TUE,1833,JFK,DCA,0,0
MQ,TUE,756,LGA,DCA,0,1
MQ,TUE,1424,LGA,DCA,0,1
MQ,TUE,1513,LGA,DCA,0,0
MQ,TUE,1551,LGA,DCA,0,0
MQ,TUE,1719,LGA,DCA,0,1
MQ,TUE,1941,LGA,DCA,0,1
UA,TUE,849,LGA,IAD,0,0
US,TUE,628,LGA,DCA,0,0
US,TUE,657,LGA,DCA,0,0
US,TUE,830,LGA,DCA,0,1
US,TUE,921,LGA,DCA,0,1
US,TUE,1005,LGA,DCA,0,0
US,TUE,1056,LGA,DCA,0,0
